Topic,Word,Frequency
1190,back,3
1191,court,1
1192,order,1
1193,specifically,1
1194,trip,1
1195,us,2
1196,desi,1
1197,british,1
1198,holder,2
1199,always,2
1200,communicate,1
1201,hindi,1
1202,speak,1
1203,kannada,1
1204,stay,1
1205,gestures,1
1206,loosing,1
1207,nightmare,1
1208,thank,2
1209,staff,1
1210,cisfhqrs,1
1211,helping,1
1212,find,1
1213,one,3
1214,officer,4
1215,immigration,7
1216,counter,2
1217,tore,1
1218,cousin,1
1219,intentionally,1
1220,restricted,1
1221,traveling,2
1222,clear,1
1223,harassment,1
1224,travel,1
1225,domestic,1
1226,airlines,1
1227,usa,3
1228,driving,1
1229,licence,1
1230,id,2
1231,proof,1
1232,atleast,1
1233,soft,1
1234,copy,2
1235,chennai,1
1236,vale,1
1237,tinder,1
1238,leke,1
1239,pe,2
1240,matches,1
1241,dhund,1
1242,rahe,1
1243,honge,1
1244,security,4
1245,use,1
1246,fast,1
1247,dry,1
1248,ink,2
1249,stamp,2
1250,boarding,3
1251,pass,2
1252,mess,1
1253,unhealthy,1
1254,folks,1
1255,ocd,1
1256,quite,2
1257,astonishing,1
1258,often,1
1259,show,1
1260,card,1
1261,ever,2
1262,need,1
1263,experts,1
1264,dumbest,1
1265,check,3
1266,bags,2
1267,80,1
1268,times,2
1269,walk,1
1270,right,1
1271,around,1
1272,without,1
1273,notice,1
1274,customs,4
1275,officers,3
1276,asking,1
1277,using,1
1278,passangers,1
1279,buy,2
1280,liquer,2
1281,duty,2
1282,free,2
1283,shop,2
1284,also,2
1285,sale,1
1286,higher,1
1287,price,1
1288,side,1
1289,custom,1
1290,made,1
1291,whiskey,1
1292,gave,1
1293,70,1
1294,ba,2
1295,asked,5
1296,fill,1
1297,form,1
1298,give,1
1299,details,2
1300,address,1
1301,provided,1
1302,complain,1
1303,emp,1
1304,said,1
1305,receiving,1
1306,mobile,1
1307,far,2
1308,received,2
1309,anything,1
1310,welcome,1
1311,change,1
1312,separate,1
1313,indian,4
1314,holders,1
1315,finish,1
1316,another,1
1317,official,1
1318,checks,1
1319,entry,1
1320,seal,1
1321,ran,1
1322,old,3
1323,friend,1
1324,waiting,1
1325,line,1
1326,point,1
1327,seen,1
1328,years,2
1329,husband,1
1330,stoped,1
1331,saying,1
1332,revoked,1
1333,ad,1
1334,embassy,1
1335,valid,1
1336,six,1
1337,month,1
1338,validity,1
1339,arrive,1
1340,get,2
1341,stamping,1
1342,arrival,1
1343,lost,1
1344,lol,1
1345,day,1
1346,1,1
1347,minute,1
1348,world,1
1349,via,1
1350,youtube,1
1351,stranded,1
1352,visa,2
1353,associated,1
1354,pr,1
1355,hello,1
1356,madam,1
1357,19,1
1358,yr,1
1359,son,1
1360,oci,1
1361,harassed,1
1362,120,1
1363,tv,1
1364,smoothest,1
1365,amp,1
1366,process,1
1367,take,1
1368,corrupt,1
1369,bombay,1
1370,held,2
1371,hostage,1
1372,today,2
1373,foreign,1
1374,queue,1
1375,3,2
1376,30,1
1377,rude,1
1378,unprofessional,1
1379,communication,1
1380,skills,1
1381,welcoming,1
1382,visitors,1
1383,sri,1
1384,lankan,1
1385,caught,2
1386,coming,2
1387,home,1
1388,srilanka,1
1389,nofilter,1
1390,shoes,1
1391,impounded,1
1392,20,1
1393,aug,1
1394,forwarded,1
1395,rpo,2
1396,ranchi,1
1397,please,1
1398,confirm,1
1399,p8108100,1
1400,sent,1
1401,koramangala,2
1402,honourable,1
1403,sushmaji,1
1404,client,1
1405,canada,2
1406,stuck,1
1407,e,1
1408,mentioned,1
1409,citizen,1
1410,help,2
1411,bangladeshi,2
1412,fake,2
1413,kuwait,1
1414,arrested,1
1415,bengaluru,1
1416,fare,1
1417,office,1
1418,bengladeshi,1
1419,hearing,1
1420,rahulgandhi,1
1421,many,1
1422,documentations,1
1423,happening,1
1424,karnataka,1
1425,rule,1
1426,answer,1
1427,thanks,3
1428,cisf,1
1429,police,2
1430,havenlost,1
1431,passports,2
1432,called,1
1433,found,1
1434,hand,3
1435,great,1
1436,full,1
1437,wow,1
1438,illegal,1
1439,staying,1
1440,bhubaneswar,1
1441,4,1
1442,aadhar,1
1443,pancard,1
1444,trying,1
1445,go,1
1446,saudiarabia,1
1447,glasses,1
1448,wine,1
1449,anniesgale,1
1450,pulled,1
1451,guard,1
1452,guy,1
1453,barman,1
1454,onfire,1
1455,checked,1
1456,9,1
1457,reassuring,1
1458,actually,1
1459,cool,1
1460,wifi,1
1461,password,1
1462,lounge,1
1463,seriously,1
1464,surveillance,1
1465,traveller,2
1466,led,1
1467,dark,1
1468,room,1
1469,submit,1
1470,money,2
1471,folded,1
1472,refused,1
1473,coz,1
1474,ask,1
1475,relevant,1
1476,questions,1
1477,fold,1
1478,put,1
1479,inspector,1
1480,ashish,1
1481,mr,1
1482,kumndan,1
1483,effort,1
1484,search,1
1485,valuable,1
1486,cards,1
1487,etc,1
1488,left,1
1489,forget,1
1490,somewhere,1
1491,stopped,3
1492,leaving,3
1493,india,6
1494,bangalore,65
1495,airport,63
1496,exit,3
1497,control,6
1498,list,3
1499,got,4
1500,passport,72
1501,back,7
1502,court,3
1503,order,3
1504,specifically,3
1505,trip,4
1506,us,5
1507,mam,1
1508,indian,6
1509,valid,3
