Topic,Word,Frequency
1767,wholesome.,1
1768,Stuck,1
1769,transit.No,1
1770,worries.,1
1771,spa,1
1772,soothing,1
1773,herbal,1
1774,tea,1
1775,relax.,1
1776,scene,1
1777,diverse.,1
1778,Tried,1
1779,North,1
1780,Indian,1
1781,cuisine,1
1782,dinner.,1
1783,landed,1
1784,bangalore,61
1785,airport,73
1786,pleasantly,1
1787,surprised,1
1788,new,3
1789,shops,3
1790,amp,4
1791,restaurants,26
1792,miss,1
1793,class,2
1794,apart,1
1795,want,1
1796,open,6
1797,vegan,1
1798,restaurant,35
1799,name,2
1800,tempeh,1
1801,gowda,1
1802,even,3
1803,though,1
1804,may,1
1805,worse,1
1806,selection,1
1807,compared,1
1808,delhi,2
1809,t3,2
1810,much,3
1811,beautiful,2
1812,say,1
1813,aesthetic,1
1814,outside,5
1815,make,2
1816,feel,1
1817,like,5
1818,city,3
1819,around,2
1820,mid,1
1821,december,1
1822,returning,1
1823,goa,1
1824,wearing,1
1825,bfc,2
1826,tshirt,1
1827,sitting,1
1828,one,7
1829,somebody,1
1830,came,1
1831,table,1
1832,asked,2
1833,seat,2
1834,opposite,1
1835,vacant,1
1836,taking,1
1837,fan,1
1838,red,1
1839,sauce,1
1840,pasta,1
1841,lounge,3
1842,better,2
1843,many,2
1844,whatever,1
1845,priced,1
1846,bengaluru,1
1847,calling,2
1848,ccd,1
1849,boyzone,1
1850,rock,1
1851,band,1
1852,used,1
1853,guitar,1
1854,song,1
1855,back,2
1856,hotel,4
1857,work,3
1858,nice,2
1859,food,13
1860,safe,1
1861,twice,1
1862,mouth,1
1863,allergy,1
1864,inside,6
1865,inspection,1
1866,fssaiindia,1
1867,become,1
1868,lively,1
1869,lots,1
1870,still,1
1871,paying,1
1872,emi,1
1873,credit,1
1874,card,1
1875,bill,1
1876,incurred,1
1877,2,2
1878,months,1
1879,ago,1
1880,sure,3
1881,today,1
1882,seems,1
1883,far,1
1884,relaxed,1
1885,rush,1
1886,sipping,1
1887,coke,1
1888,lone,1
1889,alone,1
1890,india,3
1891,pblc,1
1892,place,1
1893,stop,1
1894,spending,1
1895,money,2
1896,social,1
1897,media,1
1898,build,1
1899,long,2
1900,time,4
1901,car,1
1902,parking,1
1903,would,4
1904,great,4
1905,visit,2
1906,see,4
1907,completed,1
1908,malguldi,1
1909,days,2
1910,really,2
1911,pleased,1
1912,design,1
1913,awesome,2
1914,transformation,1
1915,find,1
1916,shopping,2
1917,area,1
1918,bars,1
1919,remember,1
1920,nothing,1
1921,except,1
1922,roads,1
1923,bial,1
1924,til,1
1925,karnataka,1
1926,style,1
1927,court,2
1928,high,1
1929,veena,1
1930,stores,3
1931,banagalore,1
1932,cafe,1
1933,equivalent,1
1934,mens,1
1935,toilet,1
1936,near,1
1937,choose,2
1938,self,1
1939,service,2
1940,vibrator,1
1941,given,1
1942,customers,1
1943,vibrates,1
1944,inform,1
1945,go,1
1946,get,2
1947,counter,1
1948,blr,1
1949,counters,2
1950,ones,2
1951,beyond,1
1952,security,2
1953,check,3
1954,taste,1
1955,serves,2
1956,plastic,1
1957,plates,2
1958,whch,1
1959,lk,1
1960,hv,1
1961,bn,1
1962,cursorily,1
1963,washed,1
1964,dspsbl,1
1965,eatrightmonk,1
1966,kfc,1
1967,mcdonalds,1
1968,south,3
1969,indian,3
1970,filled,1
1971,carbs,1
1972,biryanis,1
1973,etc,2
1974,guy,1
1975,shouting,1
1976,opened,1
1977,late,1
1978,thus,1
1979,huge,1
1980,line,1
1981,literally,1
1982,said,1
1983,shameful,1
1984,wait,1
1985,breakfast,3
1986,sum,1
1987,sick,1
1988,fr,1
1989,must,1
1990,going,3
1991,coringa,1
1992,andhra,2
1993,yelahanka,1
1994,dog,1
1995,along,1
1996,send,1
1997,spend,1
1998,terminal,3
1999,businesses,1
2000,run,1
2001,profit,1
2002,handing,1
2003,pvt,1
2004,increase,1
2005,productivity,1
2006,employment,1
2007,opportunities,1
2008,tourism,1
2009,kerala,1
2010,look,2
2011,small,3
2012,come,2
2013,take,2
2014,flight,2
2015,bombay,1
2016,kickass,1
2017,parsi,1
2018,need,2
2019,fancy,2
2020,european,1
2021,baggage,1
2022,screeners,1
2023,stumbling,1
2024,half,1
2025,asleep,1
2026,full,1
2027,exhausted,1
2028,brain,1
2029,swiggy,1
2030,pe,1
2031,kare,1
2032,called,1
2033,malgudi,4
2034,looks,1
2035,well,2
2036,thought,1
2037,retail,1
2038,f,1
2039,b,1
2040,vegetarian,2
2041,non,1
2042,tiffin,2
2043,box,1
2044,something,1
2045,idli,2
2046,stall,1
2047,assure,1
2048,u,1
2049,roaring,1
2050,business,3
2051,got,3
2052,info,1
2053,musicians,1
2054,performing,2
2055,last,2
2056,week,1
2057,took,2
2058,5,1
2059,calls,1
2060,yippie,1
2061,original,1
2062,coorg,1
2063,coffee,1
2064,theme,1
2065,smilebengaluru,1
2066,actually,1
2067,think,1
2068,express,1
2069,among,1
2070,best,4
2071,world,1
2072,love,4
2073,properly,1
2074,planned,1
2075,cyber,1
2076,townships,1
2077,north,1
2078,schools,1
2079,colleges,1
2080,parks,1
2081,homes,1
2082,cinemas,1
2083,workspaces,1
2084,wednesday,1
2085,delayed,1
2086,4hrs,1
2087,punny,1
2088,coasters,1
2089,altavita,1
2090,made,1
2091,chuckle,1
2092,bit,1
2093,shutterblurrp,1
2094,added,1
2095,photo,1
2096,pool,1
2097,lot,1
2098,water,3
2099,retailed,1
2100,rs,1
2101,65,1
2102,500,1
2103,ml,1
2104,volcanic,1
2105,regular,1
2106,brands,1
2107,available,2
2108,karnatakavarthe,1
2109,eat,2
2110,particular,1
2111,two,1
2112,reasons,1
2113,serve,1
2114,sparrows,2
2115,equipped,1
2116,cafes,1
2117,book,1
2118,library,1
2119,atm,2
2120,gorecessionista,1
2121,unfortunately,1
2122,bottle,1
2123,mineral,1
2124,absolutely,1
2125,kind,1
2126,helpful,1
2127,staff,1
2128,clean,1
2129,facilities,1
2130,could,2
2131,probably,1
2132,little,1
2133,variety,2
2134,options,3
2135,international,4
2136,sometimes,1
2137,tired,1
2138,overpriced,1
2139,chennai,1
2140,decent,1
2141,good,2
2142,art,1
2143,swanky,1
2144,heart,1
2145,weeps,1
2146,aaichnairport,1
2147,queues,1
2148,vendors,1
2149,kempegowda_air,1
2150,queue,1
2151,coming,1
2152,2011,1
2153,precise,1
2154,found,2
2155,abundance,1
2156,nuisance,1
2157,droppings,1
2158,picked,1
2159,chilli,1
2160,story,1
2161,interesting,2
2162,ilovechilli,1
2163,yup,1
2164,rt,1
2165,thehumerus,1
2166,24,1
2167,hour,1
2168,right,2
2169,confirming,1
2170,yougomanwhyme,1
2171,tiffen,1
2172,wow,1
2173,zonin,1
2174,prosecco,1
2175,several,1
2176,amazing,1
2177,number,1
2178,bengalis,1
2179,departure,1
2180,despite,1
2181,bengali,1
2182,cannot,1
2183,fight,1
2184,people,2
2185,walk,1
2186,quietly,1
2187,la,1
2188,alta,1
2189,vista,1
2190,airports,1
2191,alternative,1
2192,lounges,2
2193,suck,1
2194,bad,1
2195,nowadays,1
2196,low,1
2197,maintained,2
2198,gvk,1
2199,group,1
2200,reddy,1
2201,know,1
2202,facts,1
2203,pg,1
2204,telugu,1
2205,capable,1
2206,running,1
2207,capital,1
2208,fat,1
2209,feeding,1
2210,leftovers,1
2211,budge,1
2212,approach,1
2213,Bangalore,11
2214,clearly,1
2215,rather,1
2216,I've,1
2217,seen,1
2218,India.,2
2219,Feels,1
2220,architecture,1
2221,desert...,1
2222,soft,1
2223,drinks...,1
2224,Please,1
2225,learn,1
2226,others.,1
2227,Airport,6
2228,domestic,1
2229,lounge!,1
2230,"vibe,",1
2231,food.Trying,1
2232,fit.,1
2233,also,2
2234,B2B,1
2235,ingredients,1
2236,supply,1
2237,business.Yeah,1
2238,hours,1
2239,reach,1
2240,Sunday,1
2241,BluSmart.,1
2242,Good,1
2243,Food,1
2244,-,1
2245,Coming,1
2246,soon,1
2247,Airport.Image,1
2248,"Bengaluru,",1
2249,Lodged,1
2250,request,1
2251,28,1
2252,Sep,2
2253,repair,1
2254,;,1
2255,27,1
2256,disappointed,1
2257,corporate,1
2258,meal,2
2259,today's,1
2260,Blr,1
2261,Hyd,1
2262,flight.,2
2263,BLR,3
2264,.,1
2265,Hello,1
2266,Rahees,1
2267,",food",1
2268,"great,and",1
2269,beverages,2
2270,fine.,1
2271,dosas,1
2272,from.,1
2273,Masala,1
2274,dosa,3
2275,plain,1
2276,"dosa,",1
2277,try,1
2278,today.,2
2279,Grabbed,1
2280,quick,2
2281,Airport's,2
2282,court.,1
2283,aloo,1
2284,paratha,1
2285,fantastic.,1
2286,Exploring,2
2287,local,2
2288,flavors,1
2289,Airport.,3
2290,biryani,1
2291,top-notch.,1
2292,lounges.,1
2293,snacks,1
2294,perfect,1
2295,layover.,1
2296,cuisine.,1
2297,Sushi,1
2298,lunch,1
2299,Treating,1
2300,gourmet,1
2301,fine,1
2302,dining,2
2303,Trying,1
2304,craft,1
2305,beers,1
2306,bar.,1
2307,Cheers,1
2308,Bangalore.,1
2309,Healthy,1
2310,aplenty,1
2311,salads,1
2312,choice,1
2313,guilt-free,1
2314,meal.,1
2315,Spice,1
2316,journey,1
2317,flavorful,1
2318,biryani.,1
2319,spice,1
2320,levels,1
2321,right.,1
2322,"flight.Yes,",1
2323,please.The,1
2324,airport's,3
2325,joint,1
2326,hit.,1
2327,buffet,1
2328,delightful,1
2329,surprise.,1
2330,Great,1
2331,way,1
2332,start,1
2333,day,1
2334,healthy,1
2335,filling,1
2336,Mediterranean,1
2337,salad,1
2338,lunch.,1
2339,wholesome.,1
2340,Stuck,1
2341,transit.No,1
2342,worries.,1
2343,spa,1
2344,soothing,1
2345,herbal,1
2346,tea,1
2347,relax.,1
2348,scene,1
2349,diverse.,1
2350,Tried,1
2351,North,1
2352,Indian,1
2353,cuisine,1
2354,dinner.,1
2355,don',1
2356,call,1
2357,india,5
2358,land,1
2359,thalis,1
2360,lightly,1
2361,thali,1
2362,restaurant,39
2363,inside,8
2364,bangalore,68
2365,airport,85
2366,ayfkm,1
2367,clockwise,1
2368,rice,1
2369,parotta,1
2370,curd,1
2371,chana,1
2372,dal,2
2373,spiced,1
2374,buttermilk,1
2375,toor,1
2376,sambar,1
2377,fried,3
2378,okra,1
2379,fish,1
2380,stir,1
2381,vegetables,1
2382,chicken,1
2383,chettinad,1
2384,ampayasam,1
2385,landed,1
2386,pleasantly,1
2387,surprised,1
2388,new,3
2389,shops,5
2390,amp,4
2391,restaurants,29
2392,miss,1
2393,class,1
2394,apart,1
2395,want,2
2396,open,6
2397,vegan,1
2398,name,2
2399,tempeh,1
2400,gowda,1
2401,even,5
2402,though,1
2403,may,1
2404,worse,1
2405,selection,1
2406,compared,1
2407,delhi,3
2408,t3,2
2409,much,3
2410,beautiful,2
2411,say,2
2412,aesthetic,1
2413,outside,8
2414,make,2
2415,feel,2
2416,like,6
2417,city,3
2418,red,1
2419,sauce,1
2420,pasta,1
2421,lounge,3
2422,better,2
2423,many,3
2424,whatever,1
2425,priced,1
2426,bengaluru,1
2427,calling,2
2428,ccd,1
2429,boyzone,1
2430,rock,1
2431,band,1
2432,used,1
2433,guitar,1
2434,one,7
2435,song,1
2436,back,3
2437,hotel,4
2438,work,3
2439,nice,4
2440,food,12
2441,safe,1
2442,twice,1
2443,mouth,1
2444,allergy,1
2445,inspection,1
2446,fssaiindia,1
2447,become,2
2448,lively,2
2449,lots,1
2450,still,1
2451,paying,1
2452,emi,1
2453,credit,1
2454,card,1
2455,bill,1
2456,incurred,1
2457,2,2
2458,months,1
2459,ago,1
2460,plant,1
2461,lovers,1
2462,gardeners,1
2463,please,2
2464,note,1
2465,good,3
2466,initiative,1
2467,recycle,1
2468,coffee,2
2469,grounds,1
2470,hope,1
2471,also,4
2472,add,1
2473,biodegradable,1
2474,packaging,1
2475,soon,3
2476,sure,3
2477,today,1
2478,seems,1
2479,far,1
2480,relaxed,1
2481,rush,1
2482,sipping,1
2483,coke,1
2484,lone,1
2485,alone,1
2486,pblc,1
2487,place,3
2488,stop,1
2489,spending,1
2490,money,2
2491,social,1
2492,media,1
2493,build,1
2494,long,2
2495,time,4
2496,car,1
2497,parking,1
2498,would,4
2499,great,4
2500,visit,2
2501,see,5
2502,completed,1
2503,malguldi,1
2504,days,2
2505,really,3
2506,pleased,1
2507,design,1
2508,awesome,2
2509,transformation,1
2510,find,1
2511,shopping,2
2512,area,3
2513,bars,1
2514,remember,1
2515,nothing,1
2516,except,1
2517,roads,1
2518,bial,1
2519,til,1
2520,karnataka,1
2521,style,1
2522,court,2
2523,high,1
2524,veena,1
2525,stores,3
2526,banagalore,1
2527,cafe,1
2528,equivalent,1
2529,mens,1
2530,toilet,1
2531,near,1
2532,choose,2
2533,self,1
2534,service,2
2535,vibrator,1
2536,given,1
2537,customers,1
2538,vibrates,1
2539,inform,1
2540,go,4
2541,get,1
2542,counter,1
2543,let,1
2544,100x,1
2545,cooler,1
2546,vibe,1
2547,step,1
2548,gates,1
2549,ambience,1
2550,multiple,1
2551,cafes,2
2552,green,1
2553,etc,3
2554,blr,1
2555,counters,2
2556,ones,2
2557,beyond,1
2558,security,3
2559,check,4
2560,taste,1
2561,serves,2
2562,plastic,1
2563,plates,2
2564,whch,1
2565,lk,1
2566,hv,1
2567,bn,1
2568,cursorily,1
2569,washed,1
2570,dspsbl,1
2571,eatrightmonk,1
2572,kfc,1
2573,mcdonalds,1
2574,south,3
2575,indian,3
2576,filled,1
2577,carbs,1
2578,biryanis,1
2579,guy,1
2580,shouting,1
2581,opened,1
2582,late,2
2583,thus,1
2584,huge,1
2585,line,1
2586,literally,1
2587,said,1
2588,shameful,1
2589,wait,1
2590,breakfast,3
2591,sum,1
2592,sick,1
2593,fr,1
2594,must,1
2595,going,3
2596,coringa,1
2597,andhra,1
2598,yelahanka,1
2599,honble,1
2600,minister,1
2601,dragonfly,1
2602,organic,3
2603,hired,1
2604,german,1
2605,national,1
2606,peter,1
2607,georg,1
2608,alfred,1
2609,laass,1
2610,ceo,1
2611,start,2
2612,bakery,1
2613,despite,2
2614,valid,1
2615,employment,2
2616,visa,1
2617,sent,1
2618,immigration,2
2619,help,1
2620,sir,1
2621,project,1
2622,benefits,1
2623,poor,1
2624,farmers,1
2625,dog,1
2626,along,1
2627,send,1
2628,spend,1
2629,terminal,2
2630,businesses,1
2631,run,1
2632,profit,1
2633,handing,1
2634,pvt,1
2635,increase,1
2636,productivity,1
2637,opportunities,1
2638,tourism,1
2639,kerala,1
2640,look,2
2641,small,2
2642,come,2
2643,take,2
2644,flight,2
2645,bombay,1
2646,kickass,1
2647,parsi,1
2648,need,2
2649,fancy,2
2650,european,1
2651,baggage,1
2652,screeners,1
2653,stumbling,1
2654,half,1
2655,asleep,1
2656,full,1
2657,exhausted,1
2658,brain,1
2659,swiggy,1
2660,pe,1
2661,kare,1
2662,god,1
2663,done,1
2664,arrivals,1
2665,side,1
2666,swanky,2
2667,super,1
2668,dry,1
2669,windmills,1
2670,doner,1
2671,something,2
2672,haagen,1
2673,dazs,1
2674,smoor,1
2675,people,4
2676,home,1
2677,hang,1
2678,eat,3
2679,arrive,1
2680,called,1
2681,malgudi,4
2682,looks,1
2683,well,2
2684,thought,1
2685,retail,1
2686,f,1
2687,b,1
2688,vegetarian,2
2689,non,1
2690,tiffin,2
2691,box,1
2692,idli,2
2693,stall,1
2694,assure,1
2695,u,1
2696,roaring,1
2697,business,1
2698,changiairport,1
2699,yeah,1
2700,common,1
2701,ye,1
2702,enter,1
2703,building,1
2704,without,3
2705,ticket,1
2706,spawned,1
2707,entire,1
2708,complex,1
2709,spot,1
2710,quick,3
2711,bite,1
2712,night,1
2713,got,3
2714,info,1
2715,musicians,1
2716,performing,2
2717,last,2
2718,week,1
2719,took,2
2720,5,2
2721,calls,1
2722,yippie,1
2723,ever,1
2724,mangalore,1
2725,speak,3
2726,tulu,2
2727,front,2
2728,desk,2
2729,kannada,1
2730,original,1
2731,coorg,1
2732,theme,1
2733,smilebengaluru,1
2734,actually,1
2735,think,1
2736,express,1
2737,among,1
2738,best,4
2739,world,1
2740,authentic,1
2741,kannadiga,1
2742,sweet,1
2743,shop,1
2744,300,1
2745,kilograms,1
2746,mysore,1
2747,pak,1
2748,sold,1
2749,every,1
2750,day,2
2751,alongside,1
2752,0,2
2753,dosas,2
2754,10,1
2755,idlis,1
2756,scam,1
2757,love,3
2758,properly,1
2759,planned,1
2760,cyber,1
2761,townships,1
2762,north,1
2763,schools,1
2764,colleges,1
2765,parks,1
2766,homes,1
2767,cinemas,1
2768,workspaces,1
2769,wednesday,1
2770,delayed,1
2771,4hrs,1
2772,punny,1
2773,coasters,1
2774,altavita,1
2775,made,1
2776,chuckle,1
2777,bit,1
2778,shutterblurrp,1
2779,added,1
2780,photo,1
2781,pool,1
2782,lot,1
2783,water,3
2784,retailed,1
2785,rs,1
2786,65,1
2787,500,1
2788,ml,1
2789,volcanic,1
2790,regular,1
2791,brands,1
2792,available,2
2793,karnatakavarthe,1
2794,particular,1
2795,two,1
2796,reasons,1
2797,serve,1
2798,sparrows,2
2799,equipped,1
2800,book,1
2801,library,1
2802,atm,2
2803,gorecessionista,1
2804,unfortunately,1
2805,bottle,1
2806,mineral,1
2807,absolutely,1
2808,chennai,1
2809,decent,1
2810,international,3
2811,art,1
2812,heart,1
2813,weeps,1
2814,aaichnairport,1
2815,queues,1
2816,vendors,1
2817,kempegowda_air,1
2818,queue,1
2819,coming,1
2820,2011,1
2821,precise,1
2822,could,1
2823,found,2
2824,abundance,1
2825,nuisance,1
2826,droppings,1
2827,picked,1
2828,chilli,1
2829,story,1
2830,interesting,2
2831,ilovechilli,1
2832,yup,1
2833,rt,1
2834,thehumerus,1
2835,24,1
2836,hour,1
2837,right,2
2838,confirming,1
2839,yougomanwhyme,1
2840,tiffen,1
2841,wow,1
2842,zonin,1
2843,prosecco,1
2844,several,1
2845,way,2
2846,paytm,1
2847,bharose,1
2848,single,1
2849,accepted,1
2850,bhubneshwar,1
2851,dhaba,1
2852,bhub,1
2853,relay,1
2854,survive,1
2855,wallet,1
2856,friends,1
2857,around,2
2858,thanks,1
2859,amitpanda,1
2860,nishant,1
2861,amazing,1
2862,number,1
2863,bengalis,1
2864,departure,1
2865,bengali,1
2866,cannot,1
2867,fight,1
2868,walk,1
2869,quietly,1
2870,la,1
2871,alta,1
2872,vista,1
2873,airports,1
2874,alternative,1
2875,lounges,2
2876,suck,1
2877,bad,1
2878,nowadays,1
2879,fat,1
2880,feeding,1
2881,leftovers,1
2882,budge,1
2883,approach,1
2884,Bangalore,11
2885,clearly,1
2886,rather,1
2887,I've,1
2888,seen,1
2889,India.,2
2890,Feels,1
2891,architecture,1
2892,desert...,1
2893,soft,1
2894,drinks...,1
2895,Please,1
2896,learn,1
2897,others.,1
2898,Airport,6
2899,domestic,1
2900,lounge!,1
2901,"vibe,",1
2902,food.Trying,1
2903,fit.,1
2904,B2B,1
2905,ingredients,1
2906,supply,1
2907,business.Yeah,1
2908,hours,1
2909,reach,1
2910,Sunday,1
2911,BluSmart.,1
2912,Good,1
2913,Food,1
2914,-,1
2915,Coming,1
2916,Airport.Image,1
2917,"Bengaluru,",1
2918,Lodged,1
2919,request,1
2920,28,1
2921,Sep,2
2922,repair,1
2923,;,1
2924,27,1
2925,disappointed,1
2926,corporate,1
2927,meal,2
2928,today's,1
2929,Blr,1
2930,Hyd,1
2931,flight.,2
2932,BLR,3
2933,.,1
2934,Hello,1
2935,Rahees,1
2936,",food",1
2937,"great,and",1
2938,beverages,2
2939,fine.,1
2940,variety,1
2941,from.,1
2942,Masala,1
2943,dosa,3
2944,plain,1
2945,"dosa,",1
2946,try,1
2947,today.,2
2948,Grabbed,1
2949,Airport's,2
2950,court.,1
2951,aloo,1
2952,paratha,1
2953,fantastic.,1
2954,Exploring,2
2955,local,2
2956,flavors,1
2957,Airport.,3
2958,biryani,1
2959,top-notch.,1
2960,lounges.,1
2961,snacks,1
2962,perfect,1
2963,layover.,1
2964,options,2
2965,cuisine.,1
2966,Sushi,1
2967,lunch,1
2968,Treating,1
2969,gourmet,1
2970,fine,1
2971,dining,2
2972,Trying,1
2973,craft,1
2974,beers,1
2975,bar.,1
2976,Cheers,1
2977,Bangalore.,1
2978,Healthy,1
2979,aplenty,1
2980,salads,1
2981,choice,1
2982,guilt-free,1
2983,meal.,1
2984,Spice,1
2985,journey,1
2986,flavorful,1
2987,biryani.,1
2988,spice,1
2989,levels,1
2990,right.,1
2991,"flight.Yes,",1
2992,please.The,1
2993,airport's,3
2994,joint,1
2995,hit.,1
2996,buffet,1
2997,delightful,1
2998,surprise.,1
2999,Great,1
3000,healthy,1
3001,filling,1
3002,Mediterranean,1
3003,salad,1
3004,lunch.,1
3005,wholesome.,1
3006,Stuck,1
3007,transit.No,1
3008,worries.,1
3009,spa,1
3010,soothing,1
3011,herbal,1
3012,tea,1
3013,relax.,1
3014,scene,1
3015,diverse.,1
3016,Tried,1
3017,North,1
3018,Indian,1
3019,cuisine,1
3020,dinner.,1
